rank,uid,username,type,accompany,medal_name,medal_level
1,5729200,畏光゛,舰长,1344,供血包,51
2,3493294526958393,萝宝宝の月月,舰长,867,供血包,46
3,11965818,好哥们改,舰长,747,供血包,43
4,249594967,久爱锦狸Kaorou,舰长,1317,供血包,40
5,34157994,爱学习的萌新白面包,舰长,903,供血包,39
6,367346953,洛天启I黑星,舰长,1386,供血包,39
7,65141013,落鹿星,舰长,809,供血包,39
8,519274401,CL_LuckyE,舰长,765,供血包,38
9,79963241,cube_miku,舰长,250,供血包,38
10,677668473,萝哥の现亦,舰长,807,供血包,37
11,36132907,猫鳄霸,舰长,830,供血包,37
12,424384495,面包の假期,舰长,804,供血包,37
13,452182553,一条咸化鲨鱼,舰长,911,供血包,36
14,11933095,靑鋆子,舰长,717,供血包,36
15,484156,欧卡尼亚,舰长,1361,供血包,35
16,456839656,凌冬寒九,舰长,1018,供血包,35
17,437490940,养马糕手-,舰长,830,供血包,35
18,573508245,鸢桦aky,舰长,553,供血包,35
19,368890986,青柠绝配鱼香肉丝,舰长,61,供血包,35
20,509846987,枫浅沐熙,舰长,869,供血包,35
21,60461156,-我-永远喜欢爱莉希雅,舰长,464,供血包,35
22,189598054,i珂i,舰长,859,供血包,34
23,9189063,缺德金毛,舰长,56,供血包,34
24,264489711,北极星夜,舰长,712,供血包,34
25,13313146,御坂スティーブ,舰长,491,供血包,34
26,106797737,yameito,舰长,1099,供血包,33
27,123729248,天麟夜宇,舰长,449,供血包,33
28,3546393505433751,爱情是糖捏,舰长,830,供血包,33
29,591355861,小小空洞骑士,舰长,786,供血包,32
30,4738109,绯樱_-,舰长,725,供血包,32
31,32957306,monky_kon,舰长,297,供血包,32
32,30683849,风凌碧落,舰长,452,供血包,31
33,3546669796821037,何处梦清秋,舰长,543,供血包,30
34,44749665,吾愿ya,舰长,59,供血包,30
35,2014470994,太阳将要毁伤-,舰长,32,供血包,29
36,528746345,k4ksaw,舰长,37,供血包,29
37,1326809254,序三数秋,舰长,227,供血包,28
38,52686530,奶茶配动漫,舰长,58,供血包,28
39,494671967,故寓诸无竟,舰长,100,供血包,28
40,15201741,炼金师的炼习作,舰长,71,供血包,28
41,475023191,懒_癌_晚_期,舰长,58,供血包,28
42,33380498,SAT竹唤夏,舰长,68,供血包,27
43,138620787,是z先生呀,舰长,70,供血包,27
44,1610659549,皮皮小八,舰长,24,供血包,27
45,3546695979764083,幻想鯮,舰长,50,供血包,26
46,693398201,傲娇控蒸鹅心,舰长,28,供血包,26
47,307465570,z花与时光同眠,舰长,28,供血包,26
48,16906383,美九真爱,舰长,97,供血包,26
49,59223438,青呱哇哇叫,舰长,73,供血包,26
50,29388169,維生素C_,舰长,59,供血包,26
51,255217452,我不是离散,舰长,58,供血包,25
52,3546827271965048,凡宫_,舰长,72,供血包,25
53,3461576619199229,绪山洛,舰长,16,供血包,25
54,400018946,舯柏,舰长,58,供血包,25
55,1789334557,浅川舍人,舰长,59,供血包,25
56,3546915971008552,芝士的无言,舰长,59,供血包,25
57,325674682,我有一米六16,舰长,72,供血包,25
58,1980623710,土豆零号机,舰长,13,供血包,25
59,173903164,-久世_,舰长,58,供血包,25
60,40771358,落叶花开Oooi,舰长,22,供血包,24
61,12364173,十六夜H咲夜,舰长,59,供血包,24
62,11708400,丨字书文丨,舰长,59,供血包,24
63,475781180,A阿哈Ha,舰长,58,供血包,24
64,1440752106,春风共作狮子鸣-,舰长,58,供血包,23
65,8831880,我上的都是debu的舰,舰长,59,供血包,23
66,3546645459372400,money_for,舰长,58,供血包,23
67,3546836746898023,Minecraft苏联麦块君,舰长,6,供血包,21
68,353136823,云收夏意,舰长,8,供血包,21
69,409778757,云愈深,舰长,17,供血包,21
70,1261100943,_一次就好_,舰长,14,供血包,21
71,266802146,袅袅林中客,舰长,22,供血包,21
72,400991228,好多号的,舰长,8,供血包,21
