rank,uid,username,type,accompany,medal_name,medal_level
1,5729200,畏光゛,舰长,1549,供血包,51
2,3493294526958393,萝宝宝の月月,舰长,1072,供血包,46
3,11965818,转生成为超美味走地鸡,舰长,952,供血包,43
4,9189063,缺德金毛,舰长,251,供血包,42
5,519274401,CL_LuckyE,舰长,970,供血包,40
6,34157994,爱学习的萌新白面包,舰长,1108,供血包,39
7,367346953,洛天启I黑星,舰长,1591,供血包,39
8,424384495,傲罗の假期,舰长,1009,供血包,37
9,36132907,猫鳄霸,舰长,1035,供血包,37
10,60461156,-我-永远喜欢爱莉希雅,舰长,665,供血包,37
11,437490940,养马糕手-,舰长,1035,供血包,36
12,484156,欧卡尼亚,舰长,1564,供血包,36
13,573508245,鸢桦aky,舰长,750,供血包,36
14,189598054,i珂i,舰长,1064,供血包,35
15,368890986,青柠绝配鱼香肉丝,舰长,170,供血包,35
16,264489711,北极星夜,舰长,917,供血包,35
17,509846987,枫浅沐熙,舰长,1074,供血包,35
18,32957306,monky_kon,舰长,502,供血包,35
19,106797737,yameito,舰长,1304,供血包,34
20,123729248,天麟夜宇,舰长,574,供血包,34
21,3546393505433751,爱情是糖捏,舰长,1035,供血包,34
22,650902976,星辰落缨,舰长,196,供血包,34
23,363857729,玉咩咩碳,舰长,690,供血包,34
24,591355861,小小空洞骑士,舰长,991,供血包,33
25,234314275,半月秋风半月寒,舰长,221,供血包,33
26,3546669796821037,何处梦清秋,舰长,748,供血包,32
27,11398089,一里Bocchi酱,舰长,380,供血包,32
28,347897700,水晶冥,舰长,200,供血包,31
29,528746345,k4ksaw,舰长,242,供血包,30
30,307465570,z花与时光同眠,舰长,106,供血包,30
31,1777382674,泠爱云,舰长,140,供血包,29
32,3493142441495255,maple_落江枫,舰长,84,供血包,28
33,511106780,璃悠冰馨雅,舰长,81,供血包,28
34,39820524,牵丝喵neco,舰长,178,供血包,28
35,620493,面包の炼奶,舰长,90,供血包,28
36,672586551,苏子新卍,舰长,30,供血包,28
37,364881393,千里星辰,舰长,50,供血包,26
38,327105404,木呆的猫小白,舰长,106,供血包,26
39,294175613,晚安娅娅,舰长,9,供血包,24
40,402027182,和泉若林,舰长,3,供血包,24
41,1403080877,荔枝_pileot,舰长,9,供血包,24
42,46876,小布,舰长,8,供血包,23
43,107442026,--shuo--,舰长,11,供血包,23
